event_id,transaction_id,event_type,event_status,event_timestamp,provider
EVT-24D9669A19,TXN-4085DBE988,PROCESSING,RECEIVED,2026-09-17 12:48:51.140490,Provider D
EVT-4E85AA0151,TXN-4085DBE988,SUCCESS,CONFIRMED,2026-09-17 12:48:59.140490,Provider D
EVT-AC4E87AABC,TXN-4085DBE988,SETTLEMENT,CONFIRMED,2026-09-17 12:49:03.140490,Provider D
EVT-665EB25E65,TXN-8361C0166A,INITIATED,RECEIVED,2026-08-29 07:25:04.140526,Provider C
EVT-14DFD2D39B,TXN-8361C0166A,PROCESSING,RECEIVED,2026-08-29 07:25:07.140526,Provider C
EVT-CA4E6519B4,TXN-8361C0166A,SUCCESS,CONFIRMED,2026-08-29 07:25:09.140526,Provider C
EVT-3E66B1AB8B,TXN-8361C0166A,REVERSAL,REVERSED,2026-08-29 07:28:03.140526,Provider C
EVT-134641727D,TXN-C3FDC69DA3,INITIATED,RECEIVED,2026-09-08 23:45:12.140566,Provider A
EVT-793F76CB8E,TXN-C3FDC69DA3,PROCESSING,RECEIVED,2026-09-08 23:45:13.140566,Provider A
EVT-9A65A96A6A,TXN-C3FDC69DA3,SUCCESS,CONFIRMED,2026-09-08 23:45:22.140566,Provider A
EVT-B292C1445C,TXN-C3FDC69DA3,SETTLEMENT,CONFIRMED,2026-09-08 23:45:28.140566,Provider A
EVT-C209B97CDD,TXN-F56A2C45E2,INITIATED,RECEIVED,2026-08-28 23:44:35.140603,Provider C
EVT-4F7B2121C3,TXN-F56A2C45E2,PROCESSING,RECEIVED,2026-08-28 23:44:39.140603,Provider C
EVT-B2BB694FD9,TXN-F56A2C45E2,SUCCESS,CONFIRMED,2026-08-28 23:44:54.140603,Provider C
EVT-F73AC80F3D,TXN-F56A2C45E2,SETTLEMENT,CONFIRMED,2026-08-28 23:44:57.140603,Provider C
EVT-149F29FA47,TXN-8749EE97CB,INITIATED,RECEIVED,2026-09-13 05:03:00.140647,Provider B
EVT-5D41877AC7,TXN-8749EE97CB,PROCESSING,RECEIVED,2026-09-13 05:03:02.140647,Provider B
EVT-5701A20CCC,TXN-8749EE97CB,SUCCESS,CONFIRMED,2026-09-13 05:03:07.140647,Provider B
EVT-4EE221E0E0,TXN-8749EE97CB,SETTLEMENT,CONFIRMED,2026-09-13 05:03:10.140647,Provider B
EVT-CB4EEE7475,TXN-E37F1B3C13,INITIATED,RECEIVED,2026-09-06 22:16:34.140684,Provider C
EVT-37FBF57882,TXN-E37F1B3C13,PROCESSING,RECEIVED,2026-09-06 22:16:38.140684,Provider C
EVT-BB52D64AE9,TXN-E37F1B3C13,PENDING,AWAITING_CONFIRMATION,2026-09-06 22:16:56.140684,Provider C
EVT-F8B5229CEA,TXN-6C1EA1616B,INITIATED,RECEIVED,2026-09-15 05:46:11.140720,Provider D
EVT-8EE59A3093,TXN-6C1EA1616B,PROCESSING,RECEIVED,2026-09-15 05:46:12.140720,Provider D
EVT-40861C5CF1,TXN-6C1EA1616B,PENDING,AWAITING_CONFIRMATION,2026-09-15 05:46:39.140720,Provider D
EVT-01F1803486,TXN-3BE9906CB9,INITIATED,RECEIVED,2026-09-07 00:13:58.140751,Provider B
EVT-A545BB52AC,TXN-3BE9906CB9,PROCESSING,RECEIVED,2026-09-07 00:14:03.140751,Provider B
EVT-2723E4E6D2,TXN-3BE9906CB9,SUCCESS,CONFIRMED,2026-09-07 00:14:08.140751,Provider B
EVT-0E2DCB5390,TXN-3BE9906CB9,SETTLEMENT,CONFIRMED,2026-09-07 00:14:14.140751,Provider B
EVT-6D1B5A7E3F,TXN-A0752C4A67,INITIATED,RECEIVED,2026-08-27 13:39:19.140787,Provider D
EVT-03C452FCBB,TXN-A0752C4A67,PROCESSING,RECEIVED,2026-08-27 13:39:20.140787,Provider D
EVT-6B044E2726,TXN-A0752C4A67,SUCCESS,CONFIRMED,2026-08-27 13:39:22.140787,Provider D
EVT-1FFC878FBB,TXN-A0752C4A67,SETTLEMENT,CONFIRMED,2026-08-27 13:39:26.140787,Provider D
EVT-25C87731A3,TXN-45BC6DB8A6,INITIATED,RECEIVED,2026-09-05 04:45:38.140826,Provider D
EVT-5A0C0D466A,TXN-45BC6DB8A6,PROCESSING,RECEIVED,2026-09-05 04:45:41.140826,Provider D
EVT-9C34CCCC63,TXN-45BC6DB8A6,FAILED,INSUFFICIENT_FUNDS,2026-09-05 04:45:48.140826,Provider D
EVT-EA241BC157,TXN-2A4A52868E,INITIATED,RECEIVED,2026-09-16 03:05:41.140860,Provider C
EVT-1B6A2820E7,TXN-2A4A52868E,PROCESSING,RECEIVED,2026-09-16 03:05:45.140860,Provider C
EVT-E72FA5E433,TXN-2A4A52868E,SUCCESS,CONFIRMED,2026-09-16 03:05:58.140860,Provider C
EVT-3ED27D44FA,TXN-2A4A52868E,SETTLEMENT,CONFIRMED,2026-09-16 03:06:05.140860,Provider C
EVT-EACD84E4C3,TXN-7282EA131C,INITIATED,RECEIVED,2026-08-30 15:52:09.140897,Provider D
EVT-D0B41077D6,TXN-7282EA131C,PROCESSING,RECEIVED,2026-08-30 15:52:14.140897,Provider D
EVT-9045B1930A,TXN-7282EA131C,SUCCESS,CONFIRMED,2026-08-30 15:52:19.140897,Provider D
EVT-C2A2DB8348,TXN-7282EA131C,SETTLEMENT,CONFIRMED,2026-08-30 15:52:25.140897,Provider D
EVT-9B56969B8A,TXN-40FB9EF8C5,INITIATED,RECEIVED,2026-09-07 12:46:36.140934,Provider C
EVT-16E53A8D6D,TXN-40FB9EF8C5,PROCESSING,RECEIVED,2026-09-07 12:46:38.140934,Provider C
EVT-BC51F74FA4,TXN-40FB9EF8C5,SUCCESS,CONFIRMED,2026-09-07 12:46:50.140934,Provider C
EVT-A681926E1E,TXN-40FB9EF8C5,SETTLEMENT,CONFIRMED,2026-09-07 12:46:58.140934,Provider C
EVT-FE5DA8F51E,TXN-B710050304,INITIATED,RECEIVED,2026-09-10 00:22:22.140970,Provider D
EVT-F60744BF1F,TXN-B710050304,PROCESSING,RECEIVED,2026-09-10 00:22:25.140970,Provider D
EVT-A976FBA487,TXN-B710050304,SUCCESS,CONFIRMED,2026-09-10 00:22:28.140970,Provider D
EVT-D7674C4721,TXN-B710050304,SETTLEMENT,CONFIRMED,2026-09-10 00:22:38.140970,Provider D
EVT-EC89C4785A,TXN-5E552A18E5,INITIATED,RECEIVED,2026-09-06 13:24:51.141009,Provider D
EVT-D20185FE0B,TXN-5E552A18E5,PROCESSING,RECEIVED,2026-09-06 13:24:54.141009,Provider D
EVT-DBFC70D176,TXN-5E552A18E5,SUCCESS,CONFIRMED,2026-09-06 13:24:56.141009,Provider D
EVT-671B15D7A1,TXN-5E552A18E5,SETTLEMENT,CONFIRMED,2026-09-06 13:25:02.141009,Provider D
EVT-A969A93035,TXN-14D7278270,INITIATED,RECEIVED,2026-09-06 09:16:26.141049,Provider A
EVT-6F01CDA4F6,TXN-14D7278270,PROCESSING,RECEIVED,2026-09-06 09:16:30.141049,Provider A
EVT-16E01D95E0,TXN-14D7278270,SUCCESS,CONFIRMED,2026-09-06 09:16:41.141049,Provider A
EVT-A4C7E6C043,TXN-14D7278270,SETTLEMENT,CONFIRMED,2026-09-06 09:16:45.141049,Provider A
EVT-696AF4A2A0,TXN-E44EB6419E,INITIATED,RECEIVED,2026-09-01 21:57:35.141092,Provider A
EVT-B17764EE1F,TXN-E44EB6419E,PROCESSING,RECEIVED,2026-09-01 21:57:38.141092,Provider A
EVT-56DCF57B3F,TXN-E44EB6419E,SUCCESS,CONFIRMED,2026-09-01 21:57:49.141092,Provider A
EVT-E71CC7121D,TXN-E44EB6419E,SETTLEMENT,CONFIRMED,2026-09-01 21:57:54.141092,Provider A
EVT-B70F3A468C,TXN-B608DCA5A0,INITIATED,RECEIVED,2026-08-25 18:39:19.141128,Provider A
EVT-350A6D10ED,TXN-B608DCA5A0,PROCESSING,RECEIVED,2026-08-25 18:39:24.141128,Provider A
EVT-0298F55EFC,TXN-B608DCA5A0,SUCCESS,CONFIRMED,2026-08-25 18:39:30.141128,Provider A
EVT-1F4CAEB530,TXN-B608DCA5A0,SETTLEMENT,CONFIRMED,2026-08-25 18:39:39.141128,Provider A
EVT-1B0195ADF8,TXN-5A64C2D382,INITIATED,RECEIVED,2026-09-15 00:29:11.141165,Provider A
EVT-E5843AF31E,TXN-5A64C2D382,PROCESSING,RECEIVED,2026-09-15 00:29:13.141165,Provider A
EVT-0449BA8505,TXN-5A64C2D382,SUCCESS,CONFIRMED,2026-09-15 00:29:16.141165,Provider A
EVT-7ED90618C8,TXN-5A64C2D382,SETTLEMENT,CONFIRMED,2026-09-15 00:29:19.141165,Provider A
EVT-B3A57D2208,TXN-C2FD40A5EA,INITIATED,RECEIVED,2026-08-30 01:47:22.141203,Provider C
EVT-9EB7EC2B11,TXN-C2FD40A5EA,PROCESSING,RECEIVED,2026-08-30 01:47:24.141203,Provider C
EVT-35F3D4AEE8,TXN-C2FD40A5EA,SUCCESS,CONFIRMED,2026-08-30 01:47:25.141203,Provider C
EVT-4F40A4220A,TXN-C2FD40A5EA,REVERSAL,REVERSED,2026-08-30 01:47:58.141203,Provider C
EVT-C4BF707D98,TXN-CE46D55FE3,INITIATED,RECEIVED,2026-08-27 10:53:36.141242,Provider C
EVT-3067AE82C7,TXN-CE46D55FE3,PROCESSING,RECEIVED,2026-08-27 10:53:37.141242,Provider C
EVT-EE2A693781,TXN-CE46D55FE3,SUCCESS,CONFIRMED,2026-08-27 10:53:44.141242,Provider C
EVT-B4DEAADF99,TXN-CE46D55FE3,SETTLEMENT,CONFIRMED,2026-08-27 10:53:46.141242,Provider C
EVT-7E4819D609,TXN-E3B4C2A33B,INITIATED,RECEIVED,2026-09-09 11:14:47.141279,Provider C
EVT-C6347EE126,TXN-E3B4C2A33B,PROCESSING,RECEIVED,2026-09-09 11:14:50.141279,Provider C
EVT-07CC60F367,TXN-E3B4C2A33B,SUCCESS,CONFIRMED,2026-09-09 11:14:57.141279,Provider C
EVT-F92FDBD3A2,TXN-E3B4C2A33B,REVERSAL,REVERSED,2026-09-09 11:19:57.141279,Provider C
EVT-19C6F7A0DC,TXN-590F6EE683,INITIATED,RECEIVED,2026-09-15 00:36:25.141317,Provider C
EVT-244BD81F5C,TXN-590F6EE683,PROCESSING,RECEIVED,2026-09-15 00:36:28.141317,Provider C
EVT-869E90BB14,TXN-590F6EE683,SUCCESS,CONFIRMED,2026-09-15 00:36:32.141317,Provider C
EVT-3F40582D42,TXN-590F6EE683,REVERSAL,REVERSED,2026-09-15 00:38:20.141317,Provider C
EVT-62BCCF4333,TXN-0ADE4CBE31,INITIATED,RECEIVED,2026-09-04 10:56:02.141355,Provider D
EVT-167C582A6C,TXN-0ADE4CBE31,PROCESSING,RECEIVED,2026-09-04 10:56:03.141355,Provider D
EVT-32D0BEDB73,TXN-0ADE4CBE31,SUCCESS,CONFIRMED,2026-09-04 10:56:09.141355,Provider D
EVT-D8A1A2D946,TXN-0ADE4CBE31,SETTLEMENT,CONFIRMED,2026-09-04 10:56:10.141355,Provider D
EVT-610B75EC7F,TXN-30EA8F9EC6,INITIATED,RECEIVED,2026-08-26 05:21:08.141405,Provider B
EVT-AF00CA1D66,TXN-30EA8F9EC6,PROCESSING,RECEIVED,2026-08-26 05:21:12.141405,Provider B
EVT-F4E6992D55,TXN-30EA8F9EC6,PENDING,AWAITING_CONFIRMATION,2026-08-26 05:21:22.141405,Provider B
EVT-003E6D7214,TXN-4F87C5F411,INITIATED,RECEIVED,2026-09-15 02:28:52.141437,Provider D
EVT-7B05ADD405,TXN-4F87C5F411,PROCESSING,RECEIVED,2026-09-15 02:28:53.141437,Provider D
EVT-4FDA9559B6,TXN-4F87C5F411,SUCCESS,CONFIRMED,2026-09-15 02:29:08.141437,Provider D
EVT-CD4C07BABA,TXN-4F87C5F411,SETTLEMENT,CONFIRMED,2026-09-15 02:29:15.141437,Provider D
EVT-DD98E128D7,TXN-8628D791F6,INITIATED,RECEIVED,2026-08-26 03:47:29.141485,Provider A
EVT-DC47A4C8F5,TXN-8628D791F6,PROCESSING,RECEIVED,2026-08-26 03:47:33.141485,Provider A
EVT-55584A0CDD,TXN-8628D791F6,SUCCESS,CONFIRMED,2026-08-26 03:47:36.141485,Provider A
EVT-A47A6255CE,TXN-8628D791F6,SETTLEMENT,CONFIRMED,2026-08-26 03:47:43.141485,Provider A
EVT-8774BC2957,TXN-38CF57C698,INITIATED,RECEIVED,2026-09-05 03:33:57.141522,Provider A
EVT-36C63C5BFA,TXN-38CF57C698,PROCESSING,RECEIVED,2026-09-05 03:34:00.141522,Provider A
EVT-E2E354FC18,TXN-38CF57C698,SUCCESS,CONFIRMED,2026-09-05 03:34:15.141522,Provider A
EVT-5C60621FD2,TXN-38CF57C698,SETTLEMENT,CONFIRMED,2026-09-05 03:34:24.141522,Provider A
EVT-C8665838B8,TXN-A3ADB8D7C3,INITIATED,RECEIVED,2026-09-12 14:46:45.141559,Provider B
EVT-54EE8F3062,TXN-A3ADB8D7C3,PROCESSING,RECEIVED,2026-09-12 14:46:50.141559,Provider B
EVT-D894398262,TXN-A3ADB8D7C3,SUCCESS,CONFIRMED,2026-09-12 14:46:58.141559,Provider B
EVT-CBF554AD4B,TXN-A3ADB8D7C3,SETTLEMENT,CONFIRMED,2026-09-12 14:47:01.141559,Provider B
EVT-04C57BBC01,TXN-FC1C009462,INITIATED,RECEIVED,2026-09-04 09:55:06.141600,Provider A
EVT-137714591A,TXN-FC1C009462,PROCESSING,RECEIVED,2026-09-04 09:55:11.141600,Provider A
EVT-0A95CEE220,TXN-FC1C009462,SUCCESS,CONFIRMED,2026-09-04 09:55:25.141600,Provider A
EVT-6B1FE6AAFA,TXN-FC1C009462,SETTLEMENT,CONFIRMED,2026-09-04 09:55:28.141600,Provider A
EVT-6540D73DAD,TXN-AF2BC1AD56,INITIATED,RECEIVED,2026-08-29 04:11:25.141637,Provider B
EVT-CD3FA7005E,TXN-AF2BC1AD56,PROCESSING,RECEIVED,2026-08-29 04:11:27.141637,Provider B
EVT-B21BB1ABD1,TXN-AF2BC1AD56,SUCCESS,CONFIRMED,2026-08-29 04:11:34.141637,Provider B
EVT-0DF38758E2,TXN-AF2BC1AD56,SETTLEMENT,CONFIRMED,2026-08-29 04:11:40.141637,Provider B
EVT-386F0A6996,TXN-537608F298,INITIATED,RECEIVED,2026-09-11 00:44:01.141676,Provider B
EVT-4E4D4FDFFE,TXN-537608F298,PROCESSING,RECEIVED,2026-09-11 00:44:06.141676,Provider B
EVT-BD878EE2BD,TXN-537608F298,SUCCESS,CONFIRMED,2026-09-11 00:44:21.141676,Provider B
EVT-807628DE86,TXN-537608F298,SETTLEMENT,CONFIRMED,2026-09-11 00:44:31.141676,Provider B
EVT-C34E81CA4B,TXN-74633044B4,INITIATED,RECEIVED,2026-09-03 13:06:01.141712,Provider A
EVT-998E768A51,TXN-74633044B4,PROCESSING,RECEIVED,2026-09-03 13:06:02.141712,Provider A
EVT-8F4C4AA49C,TXN-74633044B4,SUCCESS,CONFIRMED,2026-09-03 13:06:11.141712,Provider A
EVT-118CB09531,TXN-74633044B4,SETTLEMENT,CONFIRMED,2026-09-03 13:06:20.141712,Provider A
EVT-DCCD458433,TXN-67E7C75073,INITIATED,RECEIVED,2026-09-11 18:51:21.141748,Provider D
EVT-1A331FD12E,TXN-67E7C75073,PROCESSING,RECEIVED,2026-09-11 18:51:25.141748,Provider D
EVT-125EAD8D66,TXN-67E7C75073,SUCCESS,CONFIRMED,2026-09-11 18:51:38.141748,Provider D
EVT-117CF46C6D,TXN-67E7C75073,SETTLEMENT,CONFIRMED,2026-09-11 18:51:41.141748,Provider D
EVT-562C335203,TXN-E8A57B9262,INITIATED,RECEIVED,2026-09-01 09:10:32.141787,Provider B
EVT-521BE11C12,TXN-E8A57B9262,PROCESSING,RECEIVED,2026-09-01 09:10:34.141787,Provider B
EVT-C9C994A111,TXN-E8A57B9262,PENDING,AWAITING_CONFIRMATION,2026-09-01 09:10:48.141787,Provider B
EVT-17DBE8CD66,TXN-3E632183AC,INITIATED,RECEIVED,2026-09-13 11:45:10.141819,Provider D
EVT-4D1F57532D,TXN-3E632183AC,PROCESSING,RECEIVED,2026-09-13 11:45:14.141819,Provider D
EVT-0960F2440E,TXN-3E632183AC,SUCCESS,CONFIRMED,2026-09-13 11:45:16.141819,Provider D
EVT-6AF211E930,TXN-3E632183AC,SETTLEMENT,CONFIRMED,2026-09-13 11:45:23.141819,Provider D
EVT-B1AB1EC103,TXN-6465A14880,INITIATED,RECEIVED,2026-09-15 09:18:53.141862,Provider A
EVT-07B6990C9D,TXN-6465A14880,PROCESSING,RECEIVED,2026-09-15 09:18:57.141862,Provider A
EVT-5380A6F53D,TXN-6465A14880,SUCCESS,CONFIRMED,2026-09-15 09:19:03.141862,Provider A
EVT-45B418125D,TXN-6465A14880,SETTLEMENT,CONFIRMED,2026-09-15 09:19:07.141862,Provider A
EVT-15C2B15517,TXN-39A9ED0020,INITIATED,RECEIVED,2026-09-11 17:34:26.141903,Provider D
EVT-2545CB6CAF,TXN-39A9ED0020,PROCESSING,RECEIVED,2026-09-11 17:34:28.141903,Provider D
EVT-32D6B90A9B,TXN-39A9ED0020,SUCCESS,CONFIRMED,2026-09-11 17:34:30.141903,Provider D
EVT-8945D1DF24,TXN-39A9ED0020,SETTLEMENT,CONFIRMED,2026-09-11 17:34:37.141903,Provider D
EVT-36F5EC6F63,TXN-1336AFDCA1,INITIATED,RECEIVED,2026-09-16 00:22:56.141939,Provider D
EVT-5EEA711C97,TXN-1336AFDCA1,PROCESSING,RECEIVED,2026-09-16 00:22:59.141939,Provider D
EVT-207C05ED88,TXN-1336AFDCA1,SUCCESS,CONFIRMED,2026-09-16 00:23:00.141939,Provider D
EVT-16C950E6EB,TXN-1336AFDCA1,SETTLEMENT,CONFIRMED,2026-09-16 00:23:05.141939,Provider D
EVT-EBD0A09400,TXN-07C3791075,INITIATED,RECEIVED,2026-09-04 11:11:10.141983,Provider C
EVT-7EE588E1F6,TXN-07C3791075,PROCESSING,RECEIVED,2026-09-04 11:11:14.141983,Provider C
EVT-7FA48E5C49,TXN-07C3791075,SUCCESS,CONFIRMED,2026-09-04 11:11:16.141983,Provider C
EVT-3C55AD73E4,TXN-07C3791075,SETTLEMENT,CONFIRMED,2026-09-04 11:11:21.141983,Provider C
EVT-7303739012,TXN-27C361ACF5,INITIATED,RECEIVED,2026-09-02 01:40:10.142021,Provider A
EVT-748F91C0DB,TXN-27C361ACF5,PROCESSING,RECEIVED,2026-09-02 01:40:11.142021,Provider A
EVT-1229447A5E,TXN-27C361ACF5,SUCCESS,CONFIRMED,2026-09-02 01:40:19.142021,Provider A
EVT-DE683E1667,TXN-27C361ACF5,SETTLEMENT,CONFIRMED,2026-09-02 01:40:24.142021,Provider A
EVT-0D4E4CDE2A,TXN-48A11F434F,INITIATED,RECEIVED,2026-09-13 08:22:01.142059,Provider B
EVT-3B4D5A4027,TXN-48A11F434F,PROCESSING,RECEIVED,2026-09-13 08:22:06.142059,Provider B
EVT-B46587070C,TXN-48A11F434F,SUCCESS,CONFIRMED,2026-09-13 08:22:10.142059,Provider B
EVT-DD4110B12A,TXN-48A11F434F,SETTLEMENT,CONFIRMED,2026-09-13 08:22:20.142059,Provider B
EVT-63324AFD4C,TXN-58DAF91716,INITIATED,RECEIVED,2026-08-26 08:34:01.142100,Provider B
EVT-38415614BB,TXN-58DAF91716,PROCESSING,RECEIVED,2026-08-26 08:34:06.142100,Provider B
EVT-03CDBF7512,TXN-58DAF91716,SUCCESS,CONFIRMED,2026-08-26 08:34:14.142100,Provider B
EVT-AD3836C107,TXN-58DAF91716,SETTLEMENT,CONFIRMED,2026-08-26 08:34:23.142100,Provider B
EVT-786AEC707E,TXN-5AE3303C97,INITIATED,RECEIVED,2026-09-10 14:44:05.142136,Provider A
EVT-66781EF13B,TXN-5AE3303C97,PROCESSING,RECEIVED,2026-09-10 14:44:10.142136,Provider A
EVT-8E1AC75236,TXN-5AE3303C97,PENDING,AWAITING_CONFIRMATION,2026-09-10 14:44:26.142136,Provider A
EVT-9FD0F62B70,TXN-3449D35888,INITIATED,RECEIVED,2026-09-05 05:51:32.142175,Provider A
EVT-47F0C30D73,TXN-3449D35888,PROCESSING,RECEIVED,2026-09-05 05:51:35.142175,Provider A
EVT-3D5017B294,TXN-3449D35888,SUCCESS,CONFIRMED,2026-09-05 05:51:41.142175,Provider A
EVT-8EC040F420,TXN-3449D35888,SETTLEMENT,CONFIRMED,2026-09-05 05:51:48.142175,Provider A
EVT-B7B0813BF1,TXN-106C90FC46,INITIATED,RECEIVED,2026-09-19 07:33:46.142212,Provider B
EVT-6A7C685F02,TXN-106C90FC46,PROCESSING,RECEIVED,2026-09-19 07:33:51.142212,Provider B
EVT-30E81B0F40,TXN-106C90FC46,SUCCESS,CONFIRMED,2026-09-19 07:34:04.142212,Provider B
EVT-0E0D9CE5F6,TXN-106C90FC46,SETTLEMENT,CONFIRMED,2026-09-19 07:34:07.142212,Provider B
EVT-A01EC3A6E8,TXN-ACDA63144B,INITIATED,RECEIVED,2026-09-06 03:34:29.142256,Provider D
EVT-0287468E53,TXN-ACDA63144B,PROCESSING,RECEIVED,2026-09-06 03:34:33.142256,Provider D
EVT-1624398FC8,TXN-ACDA63144B,SUCCESS,CONFIRMED,2026-09-06 03:34:34.142256,Provider D
EVT-47AC824A49,TXN-ACDA63144B,SETTLEMENT,CONFIRMED,2026-09-06 03:34:35.142256,Provider D
EVT-FA00CE6CDF,TXN-B554EF2FA3,INITIATED,RECEIVED,2026-09-09 01:42:29.142294,Provider A
EVT-333CBD62D1,TXN-B554EF2FA3,PROCESSING,RECEIVED,2026-09-09 01:42:33.142294,Provider A
EVT-5BCF2C9AE5,TXN-B554EF2FA3,SUCCESS,CONFIRMED,2026-09-09 01:42:46.142294,Provider A
EVT-DF45265B9E,TXN-B554EF2FA3,SETTLEMENT,CONFIRMED,2026-09-09 01:42:52.142294,Provider A
EVT-B624B86335,TXN-7706DB8A09,INITIATED,RECEIVED,2026-08-21 02:19:30.142330,Provider D
EVT-9B7F0C5BA2,TXN-7706DB8A09,PROCESSING,RECEIVED,2026-08-21 02:19:35.142330,Provider D
EVT-79ADEA66F5,TXN-7706DB8A09,SUCCESS,CONFIRMED,2026-08-21 02:19:49.142330,Provider D
EVT-B25412D542,TXN-7706DB8A09,SETTLEMENT,CONFIRMED,2026-08-21 02:19:58.142330,Provider D
EVT-DE2C48E887,TXN-5371DC0230,INITIATED,RECEIVED,2026-08-22 03:59:51.142367,Provider D
EVT-582F3EA7CA,TXN-5371DC0230,PROCESSING,RECEIVED,2026-08-22 03:59:53.142367,Provider D
EVT-86E367CD1F,TXN-5371DC0230,SUCCESS,CONFIRMED,2026-08-22 03:59:57.142367,Provider D
EVT-297DFDDD88,TXN-5371DC0230,SETTLEMENT,CONFIRMED,2026-08-22 04:00:05.142367,Provider D
EVT-B9D3F195EB,TXN-2515113C90,INITIATED,RECEIVED,2026-09-13 08:24:59.142412,Provider D
EVT-2F58A34719,TXN-2515113C90,PROCESSING,RECEIVED,2026-09-13 08:25:01.142412,Provider D
EVT-6685A414AB,TXN-2515113C90,SUCCESS,CONFIRMED,2026-09-13 08:25:02.142412,Provider D
EVT-6EBFFD83B1,TXN-2515113C90,SETTLEMENT,CONFIRMED,2026-09-13 08:25:08.142412,Provider D
EVT-6FF89627F5,TXN-A2CD949766,INITIATED,RECEIVED,2026-09-12 20:42:18.142448,Provider C
EVT-00C24FA806,TXN-A2CD949766,PROCESSING,RECEIVED,2026-09-12 20:42:22.142448,Provider C
EVT-90BA795DE7,TXN-A2CD949766,PENDING,AWAITING_CONFIRMATION,2026-09-12 20:42:27.142448,Provider C
EVT-0E9B4D7EFA,TXN-C63B2D07A8,INITIATED,RECEIVED,2026-09-01 15:55:26.142483,Provider B
EVT-23D4941297,TXN-C63B2D07A8,PROCESSING,RECEIVED,2026-09-01 15:55:27.142483,Provider B
EVT-E177108189,TXN-C63B2D07A8,SUCCESS,CONFIRMED,2026-09-01 15:55:34.142483,Provider B
EVT-23041084DF,TXN-C63B2D07A8,SETTLEMENT,CONFIRMED,2026-09-01 15:55:42.142483,Provider B
EVT-92348F7E06,TXN-DDA7D29F18,INITIATED,RECEIVED,2026-09-05 03:33:45.142521,Provider D
EVT-1DD5FCF9D8,TXN-DDA7D29F18,PROCESSING,RECEIVED,2026-09-05 03:33:46.142521,Provider D
EVT-B3AA506964,TXN-DDA7D29F18,SUCCESS,CONFIRMED,2026-09-05 03:33:47.142521,Provider D
EVT-C308C4F945,TXN-DDA7D29F18,SETTLEMENT,CONFIRMED,2026-09-05 03:33:50.142521,Provider D
EVT-28DADBA43E,TXN-3AA2F27FA6,INITIATED,RECEIVED,2026-09-18 23:04:28.142565,Provider A
EVT-21EA4B2744,TXN-3AA2F27FA6,PROCESSING,RECEIVED,2026-09-18 23:04:32.142565,Provider A
EVT-306A0FEFF2,TXN-3AA2F27FA6,SUCCESS,CONFIRMED,2026-09-18 23:04:36.142565,Provider A
EVT-43015FE1D9,TXN-3AA2F27FA6,SETTLEMENT,CONFIRMED,2026-09-18 23:04:41.142565,Provider A
EVT-E00981EA4B,TXN-58F710490B,INITIATED,RECEIVED,2026-09-06 18:49:57.142600,Provider C
EVT-16FCFF9DDD,TXN-58F710490B,PROCESSING,RECEIVED,2026-09-06 18:49:59.142600,Provider C
EVT-A89BCD26E1,TXN-58F710490B,SUCCESS,CONFIRMED,2026-09-06 18:50:14.142600,Provider C
EVT-3FEC9EF627,TXN-58F710490B,SETTLEMENT,CONFIRMED,2026-09-06 18:50:17.142600,Provider C
EVT-0926D53FBC,TXN-EF52BDD465,INITIATED,RECEIVED,2026-09-15 19:34:15.142639,Provider D
EVT-710689CF7F,TXN-EF52BDD465,PROCESSING,RECEIVED,2026-09-15 19:34:18.142639,Provider D
EVT-B472C3BDD3,TXN-EF52BDD465,SUCCESS,CONFIRMED,2026-09-15 19:34:32.142639,Provider D
EVT-A0E2BAD0FD,TXN-EF52BDD465,SETTLEMENT,CONFIRMED,2026-09-15 19:34:33.142639,Provider D
EVT-B3DFDA3C1A,TXN-ECB90FB2B7,INITIATED,RECEIVED,2026-09-19 06:21:08.142676,Provider D
EVT-9C1C68ED06,TXN-ECB90FB2B7,PROCESSING,RECEIVED,2026-09-19 06:21:13.142676,Provider D
EVT-3D77599875,TXN-ECB90FB2B7,SUCCESS,CONFIRMED,2026-09-19 06:21:15.142676,Provider D
EVT-A5258BF550,TXN-ECB90FB2B7,SETTLEMENT,CONFIRMED,2026-09-19 06:21:24.142676,Provider D
EVT-712DAA4E56,TXN-971FE5E291,INITIATED,RECEIVED,2026-09-12 12:58:06.142716,Provider B
EVT-6B62BB01CF,TXN-971FE5E291,PROCESSING,RECEIVED,2026-09-12 12:58:09.142716,Provider B
EVT-17DF94D0ED,TXN-971FE5E291,SUCCESS,CONFIRMED,2026-09-12 12:58:13.142716,Provider B
EVT-F9C81FBDDD,TXN-971FE5E291,REVERSAL,REVERSED,2026-09-12 13:02:46.142716,Provider B
EVT-27C306BCAE,TXN-041551DCE3,INITIATED,RECEIVED,2026-09-09 18:20:20.142763,Provider D
EVT-132EBDFEB4,TXN-041551DCE3,PROCESSING,RECEIVED,2026-09-09 18:20:25.142763,Provider D
EVT-AC570A8D5A,TXN-041551DCE3,SUCCESS,CONFIRMED,2026-09-09 18:20:32.142763,Provider D
EVT-AB1A2BF9E6,TXN-041551DCE3,SETTLEMENT,CONFIRMED,2026-09-09 18:20:41.142763,Provider D
EVT-0D1752122C,TXN-7B9A7BBD59,INITIATED,RECEIVED,2026-09-07 22:29:27.142798,Provider A
